@relation Concrete_Data-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute Cement numeric
@attribute 'Blast Furnace Slag ' numeric
@attribute 'Fly Ash ' numeric
@attribute 'Water  ' numeric
@attribute 'Superplasticizer ' numeric
@attribute 'Coarse Aggregate  ' numeric
@attribute 'Fine Aggregate ' numeric
@attribute 'Age ' numeric
@attribute 'Concrete compressive strength' numeric

@data
0.305936,0.436839,0,0.560703,0,0.498837,0.389112,0.016484,0.225364
0.1621,0.32276,0,0.560703,0,0.423837,0.659308,0.005495,0.057431
0.251142,0.393155,0,0.652556,0,0.501163,0.39137,0.016484,0.158216
0.305936,0.436839,0,0.560703,0,0.498837,0.389112,0.005495,0.140027
0.186986,0.341124,0,0.652556,0,0.459884,0.516809,0.244505,0.37623
0.147945,0.69616,0,0.652556,0,0.507558,0.247366,0.016484,0.167186
0,0.42571,0,0.560703,0,0.25,0.873056,0.016484,0.06665
0.424658,0.534224,0,0.560703,0,0.380814,0.310587,0.074176,0.454342
0.251142,0.393155,0,0.652556,0,0.501163,0.39137,0.074176,0.382085
0,0.42571,0,0.560703,0,0.25,0.873056,0.074176,0.186246
0.1621,0.32276,0,0.560703,0,0.423837,0.659308,0.074176,0.273452
0.186986,0.341124,0,0.652556,0,0.459884,0.516809,0.074176,0.270587
0.070776,0.556483,0,0.560703,0,0.367442,0.615153,0.244505,0.42681
0.205479,0.801336,0,0.560703,0,0.374419,0.306322,0.244505,0.602965
0.070776,0.556483,0,0.560703,0,0.367442,0.615153,0.016484,0.141149
0.464155,0.566221,0,0.652556,0,0.477907,0.092825,0.005495,0.147128
0.305936,0.436839,0,0.560703,0,0.498837,0.389112,0.244505,0.566214
0.014384,0.451864,0,0.652556,0,0.398837,0.639739,0.005495,0
0.125571,0.65665,0,0.560703,0,0.390698,0.469644,0.016484,0.181388
0.424658,0.534224,0,0.560703,0,0.380814,0.310587,0.016484,0.263984
0.251142,0.393155,0,0.652556,0,0.501163,0.39137,0.005495,0.055812
0.251142,0.393155,0,0.652556,0,0.501163,0.39137,0.244505,0.465554
0.116438,0.283806,0,0.560703,0,0.252907,0.875815,0.074176,0.194718
0.305936,0.436839,0,0.560703,0,0.498837,0.389112,0.074176,0.380591
0.031963,0.481358,0,0.560703,0,0.316279,0.747366,0.074176,0.249408
0.186986,0.341124,0,0.652556,0,0.459884,0.516809,0.016484,0.105394
0.014384,0.451864,0,0.652556,0,0.398837,0.639739,0.016484,0.067148
0.231735,0.849471,0,0.652556,0,0.472093,0.090316,0.074176,0.490221
0.231735,0.849471,0,0.652556,0,0.472093,0.090316,0.005495,0.090071
0.070776,0.556483,0,0.560703,0,0.367442,0.615153,0.005495,0.056684
0.424658,0.534224,0,0.560703,0,0.380814,0.310587,0.244505,0.600473
0.223744,0.370061,0,0.560703,0,0.477907,0.532363,0.016484,0.184876
0.223744,0.370061,0,0.560703,0,0.477907,0.532363,0.074176,0.350193
0.338356,0.464107,0,0.652556,0,0.513372,0.251129,0.005495,0.092189
0.047032,0.511686,0,0.652556,0,0.456977,0.51706,0.005495,0.012333
0.116438,0.283806,0,0.560703,0,0.252907,0.875815,0.244505,0.298866
0.223744,0.370061,0,0.560703,0,0.477907,0.532363,0.244505,0.509779
0.031963,0.481358,0,0.560703,0,0.316279,0.747366,0.005495,0.049209
0.1621,0.32276,0,0.560703,0,0.423837,0.659308,0.244505,0.370873
0.338356,0.464107,0,0.652556,0,0.513372,0.251129,0.074176,0.431419
0.464155,0.566221,0,0.652556,0,0.477907,0.092825,0.244505,0.651177
0.205479,0.801336,0,0.560703,0,0.374419,0.306322,0.016484,0.23857
0.125571,0.65665,0,0.560703,0,0.390698,0.469644,0.005495,0.091691
0.116438,0.283806,0,0.560703,0,0.252907,0.875815,0.016484,0.075246
0.089726,0.589872,0,0.652556,0,0.496512,0.387607,0.244505,0.465055
0.031963,0.481358,0,0.560703,0,0.316279,0.747366,0.016484,0.096674
0.089726,0.589872,0,0.652556,0,0.496512,0.387607,0.005495,0.031145
0.047032,0.511686,0,0.652556,0,0.456977,0.51706,0.016484,0.099913
0.147945,0.69616,0,0.652556,0,0.507558,0.247366,0.244505,0.513766
0.231735,0.849471,0,0.652556,0,0.472093,0.090316,0.244505,0.617042
0.474886,0,0,0.560703,0,0.613372,0.592072,0.005495,0.1186
0.474886,0,0,0.560703,0,0.613372,0.592072,0.016484,0.185748
0.474886,0,0,0.560703,0,0.613372,0.592072,0.074176,0.317678
0.474886,0,0,0.560703,0,0.613372,0.592072,0.244505,0.416469
0.474886,0,0,0.560703,0,0.613372,0.592072,0.326923,0.453096
0.522831,0,0,0.560703,0,0.651163,0.569493,0.005495,0.149246
0.522831,0,0,0.560703,0,0.651163,0.569493,0.016484,0.18824
0.522831,0,0,0.560703,0,0.651163,0.569493,0.074176,0.366388
0.522831,0,0,0.560703,0,0.651163,0.569493,0.244505,0.443254
0.522831,0,0,0.560703,0,0.651163,0.569493,0.326923,0.461567
0.563927,0,0,0.560703,0,0.741279,0.539388,0.005495,0.168681
0.563927,0,0,0.560703,0,0.741279,0.539388,0.016484,0.083219
0.563927,0,0,0.560703,0,0.741279,0.539388,0.074176,0.389685
0.563927,0,0,0.560703,0,0.741279,0.539388,0.244505,0.477513
0.563927,0,0,0.560703,0,0.741279,0.539388,0.326923,0.480005
0.310502,0,0,0.51278,0,0.924419,0.489212,0.016484,0.121091
0.310502,0,0,0.51278,0,0.924419,0.489212,0.074176,0.189485
0.442922,0,0,0.51278,0,0.840116,0.439037,0.016484,0.206553
0.442922,0,0,0.51278,0,0.840116,0.439037,0.074176,0.284664
0.445205,0,0,0.51278,0,0.694767,0.351229,0.016484,0.356671
0.863014,0,0,0.560703,0,0.392442,0.318615,0.074176,0.517753
0.863014,0,0,0.560703,0,0.392442,0.318615,0.244505,0.647191
0.673516,0,0,0.51278,0,0.694767,0.351229,0.074176,0.43117
0.408676,0,0,0.51278,0,0.880814,0.451581,0.016484,0.151613
0.408676,0,0,0.504792,0,0.880814,0.451581,0.074176,0.250529
0.908676,0,0,0.624601,0,0.94186,0.047667,0,0.128442
0.908676,0,0,0.624601,0,0.94186,0.047667,0.005495,0.295627
0.908676,0,0,0.624601,0,0.94186,0.047667,0.016484,0.384702
0.908676,0,0,0.624601,0,0.94186,0.047667,0.035714,0.43117
0.908676,0,0,0.624601,0,0.94186,0.047667,0.074176,0.520244
1,0,0,0.408946,0,0.94186,0.047667,0.016484,0.626386
1,0,0,0.408946,0,0.94186,0.047667,0.035714,0.71546
1,0,0,0.408946,0,0.94186,0.047667,0.074176,0.809518
1,0,0,0.408946,0,0.94186,0.047667,0.244505,0.838794
1,0,0,0.408946,0,0.94186,0.047667,0.491758,0.863212
1,0,0,0.408946,0,0.94186,0.047667,0.739011,0.894979
0.56621,0,0,0.648562,0,0.502907,0.454089,0.016484,0.196836
0.56621,0,0,0.648562,0,0.502907,0.454089,0.035714,0.251651
0.56621,0,0,0.648562,0,0.502907,0.454089,0.074176,0.311573
0.56621,0,0,0.648562,0,0.502907,0.454089,0.151099,0.344462
0.56621,0,0,0.648562,0,0.502907,0.454089,0.244505,0.36153
0.56621,0,0,0.648562,0,0.502907,0.454089,0.491758,0.378597
0.646119,0,0,0.51278,0,0.479651,0.423984,0,0.049084
0.646119,0,0,0.51278,0,0.479651,0.423984,0.005495,0.154105
0.646119,0,0,0.51278,0,0.479651,0.423984,0.016484,0.260247
0.646119,0,0,0.51278,0,0.479651,0.423984,0.035714,0.318799
0.646119,0,0,0.51278,0,0.479651,0.423984,0.074176,0.36153
0.522831,0,0,0.560703,0,0.514535,0.579528,0.491758,0.456833
0.522831,0,0,0.560703,0,0.514535,0.579528,0.986264,0.484739
0.563927,0,0,0.560703,0,0.715116,0.531862,0.005495,0.157718
0.522831,0,0,0.560703,0,0.514535,0.579528,0.005495,0.139405
0.639269,0,0,0.51278,0,0.715116,0.363773,0.016484,0.269964
0.639269,0,0,0.51278,0,0.715116,0.363773,0.074176,0.43715
0.639269,0,0,0.51278,0,0.901163,0.476668,0.016484,0.113866
0.408676,0,0,0.51278,0,0.880814,0.451581,0.074176,0.250529
0.541096,0,0,0.504792,0,0.77907,0.401405,0.016484,0.234583
0.541096,0,0,0.504792,0,0.77907,0.401405,0.074176,0.367634
0.440639,0,0,0.504792,0,0.77907,0.439037,0.016484,0.155351
0.440639,0,0,0.504792,0,0.77907,0.439037,0.074176,0.284664
0.310502,0,0,0.504792,0,0.921512,0.489212,0.074176,0.189485
0.442922,0,0,0.560703,0,0.825581,0.429002,0.016484,0.147876
0.442922,0,0,0.560703,0,0.825581,0.429002,0.074176,0.240688
0.442922,0,0,0.560703,0,0.825581,0.429002,0.244505,0.337112
0.522831,0,0,0.560703,0,0.226744,0.579528,0.005495,0.139405
0.522831,0,0,0.560703,0,0.514535,0.579528,0.016484,0.173539
0.522831,0,0,0.560703,0,0.514535,0.579528,0.074176,0.362776
0.522831,0,0,0.560703,0,0.514535,0.579528,0.244505,0.434783
0.563927,0,0,0.560703,0,0.715116,0.531862,0.016484,0.196836
0.563927,0,0,0.560703,0,0.715116,0.531862,0.074176,0.378597
0.563927,0,0,0.560703,0,0.715116,0.531862,0.244505,0.462938
0.563927,0,0,0.560703,0,0.715116,0.531862,0.491758,0.482372
0.563927,0,0,0.560703,0,0.715116,0.531862,0.986264,0.495827
0.456621,0,0,0.648562,0,0.502907,0.559458,0.035714,0.196836
0.456621,0,0,0.648562,0,0.502907,0.559458,0.491758,0.304099
0.965753,0,0,0.536741,0,0.94186,0.047667,0.491758,0.74237
0.908676,0,0,0.624601,0,0.94186,0.047667,0.244505,0.559238
0.908676,0,0,0.624601,0,0.94186,0.047667,0.491758,0.606827
0.908676,0,0,0.624601,0,0.94186,0.047667,0.739011,0.658154
1,0,0,0.408946,0,0.94186,0.047667,0.005495,0.489722
0.342466,0,0,0.504792,0,0.901163,0.476668,0.016484,0.141772
0.342466,0,0,0.504792,0,0.901163,0.476668,0.074176,0.21627
0.541096,0,0,0.504792,0,0.752907,0.401405,0.074176,0.365267
0.664384,0,0,0.560703,0,0.40407,0.41144,0.005495,0.209044
0.664384,0,0,0.560703,0,0.40407,0.41144,0.074176,0.464059
0.664384,0,0,0.560703,0,0.40407,0.41144,0.244505,0.578797
0.639269,0,0,0.504792,0,0.715116,0.363773,0.016484,0.269964
0.639269,0,0,0.504792,0,0.715116,0.363773,0.074176,0.43715
0.342466,0,0,0.51278,0,0.901163,0.476668,0.016484,0.113866
0.342466,0,0,0.504792,0,0.901163,0.476668,0.074176,0.21627
0.474886,0,0,0.560703,0,0.491279,0.642248,0.016484,0.157718
0.474886,0,0,0.560703,0,0.491279,0.642248,0.074176,0.318799
0.474886,0,0,0.560703,0,0.491279,0.642248,0.244505,0.403015
0.474886,0,0,0.560703,0,0.491279,0.642248,0.491758,0.436028
0.474886,0,0,0.560703,0,0.491279,0.642248,0.986264,0.445746
0.965753,0,0,0.536741,0,0.94186,0.047667,0.005495,0.392052
0.965753,0,0,0.536741,0,0.94186,0.047667,0.016484,0.499439
0.965753,0,0,0.536741,0,0.94186,0.047667,0.035714,0.573938
0.965753,0,0,0.536741,0,0.94186,0.047667,0.074176,0.667871
0.965753,0,0,0.536741,0,0.94186,0.047667,0.244505,0.703252
0.965753,0,0,0.536741,0,0.94186,0.047667,0.739011,0.807026
0.502283,0,0,0.648562,0,0.502907,0.516809,0.035714,0.229725
0.502283,0,0,0.648562,0,0.502907,0.516809,0.074176,0.284664
0.502283,0,0,0.648562,0,0.502907,0.516809,0.491758,0.339604
0.456621,0,0,0.648562,0,0.502907,0.559458,0.074176,0.241933
0.673516,0,0,0.504792,0,0.694767,0.351229,0.074176,0.457954
0.863014,0,0,0.560703,0,0.392442,0.318615,0.005495,0.274822
0.958904,0,0,0.193291,0,0.276163,0.757652,0.016484,0.600224
0.958904,0,0,0.193291,0,0.276163,0.757652,0.074176,0.905195
0.390411,0.292154,0.409795,0.704473,0.279503,0.299419,0.215755,0.074176,0.434035
0.136986,0.528659,0.73963,0.456869,0.590062,0.107558,0.368791,0.074176,0.391554
0.118721,0.400668,0.55972,0.784345,0.310559,0.354651,0.160562,0.074176,0.176529
0.10274,0.319978,0.444778,0.640575,0.279503,0.171512,0.589563,0.074176,0.220007
0.114155,0.49527,0.694653,0.36901,0.559006,0.415698,0.253387,0.074176,0.42382
0.474886,0.397885,0.554723,0.36901,0.68323,0.328488,0.143001,0.074176,0.390681
0.09589,0,0.874563,0.289137,0.559006,0.412791,0.627195,0.074176,0.163075
0.461187,0.389538,0,0.736422,0.186335,0.273256,0.321124,0.074176,0.387318
0.621005,0,0,0.544728,0.217391,0.616279,0.341194,0.074176,0.457456
0.130137,0.41458,0.57971,0.42492,0.465839,0.44186,0.316106,0.074176,0.315809
0.116438,0.664997,0,0.624601,0.186335,0.584302,0.22579,0.074176,0.305594
0.474886,0.397885,0,0.36901,0.310559,0.328488,0.526844,0.074176,0.535318
0.46347,0,0.49975,0.592652,0.310559,0.459302,0.278475,0.074176,0.346207
0.111872,0,0.91954,0.361022,0.372671,0.552326,0.446563,0.074176,0.164943
0.091324,0.464663,0.649675,0.416933,0.341615,0.238372,0.479177,0.074176,0.526722
0.447489,0.381191,0.534733,0.632588,0.186335,0.223837,0.153036,0.074176,0.637723
0.5,0.456316,0,0.544728,0.15528,0.200581,0.451581,0.074176,0.683693
0.60274,0.520312,0,0.552716,0.217391,0.06686,0.408931,0.074176,0.792077
0.406393,0.358932,0.49975,0.400958,0.279503,0.069767,0.529353,0.074176,0.629002
0.342466,0.269894,0.37981,0.576677,0.248447,0.098837,0.569493,0.074176,0.387069
0.143836,0,0.749625,0.480831,0.372671,0.645349,0.338685,0.074176,0.19559
0.123288,0.676127,0,0.464856,0.341615,0.642442,0.260913,0.074176,0.436402
0.13242,0.523094,0.729635,0.648562,0.341615,0.081395,0.291019,0.074176,0.380092
0.447489,0,0.534733,0.51278,0.186335,0.226744,0.554441,0.074176,0.50218
0.493151,0,0.629685,0.704473,0.186335,0.174419,0.358756,0.074176,0.470039
0.422374,0.336672,0.469765,0.528754,0.279503,0.299419,0.255896,0.074176,0.49346
0.511416,0.461881,0,0.416933,0.279503,0.235465,0.491721,0.074176,0.733774
0.579909,0,0.709645,0.56869,0.341615,0,0.461616,0.074176,0.48013
0.068493,0.57596,0.804598,0.456869,0.15528,0.19186,0.356247,0.074176,0.385823
0.502283,0.41458,0,0.51278,0.248447,0.436047,0.28851,0.074176,0.624019
0.141553,0,0.9995,0.472843,0.403727,0.139535,0.632213,0.074176,0.158963
0.484018,0,0.564718,0.384984,0.310559,0.360465,0.47416,0.074176,0.450106
0.5,0,0.63968,0.480831,0.341615,0.200581,0.466633,0.074176,0.435156
0.086758,0.456316,0.63968,0.920128,0.186335,0.197674,0.155544,0.074176,0.409867
0.424658,0.336672,0,0.440895,0.217391,0.311047,0.589563,0.074176,0.495827
0.447489,0,0.534733,0.704473,0.341615,0.229651,0.376317,0.074176,0.368008
0.372146,0.308848,0.429785,0.584665,0.186335,0.093023,0.491721,0.074176,0.488476
0.13242,0.695604,0,0.36901,0.372671,0.72093,0.235825,0.074176,0.462439
0.146119,0.723428,0,0.488818,0.403727,0.168605,0.584546,0.074176,0.443254
0.39726,0.32276,0.449775,0.464856,0.279503,0.200581,0.436528,0.074176,0.522611
0.502283,0,0.57971,0.592652,0.310559,0.049419,0.549423,0.074176,0.359412
0.107306,0.386756,0.544728,0.56869,0.186335,0.264535,0.466633,0.074176,0.266102
0.130137,0.520312,0,0.432907,0.341615,0.549419,0.489212,0.074176,0.379096
0.363014,0.278242,0.389805,0.632588,0.279503,0.18314,0.418966,0.074176,0.374611
0.308219,0.255982,0.354823,1,0.186335,0.151163,0.253387,0.074176,0.327644
0.481735,0,0.564718,0.448882,0.248447,0.584302,0.238334,0.074176,0.429426
0.121005,0.509182,0,0.56869,0.279503,0.715116,0.258404,0.074176,0.198704
0.100457,0.639955,0,0.640575,0.093168,0.075581,0.697441,0.074176,0.382833
0.442922,0,0.534733,0.792332,0.341615,0.052326,0.461616,0.074176,0.362402
0.070776,0.584307,0,0.592652,0.093168,0.430233,0.504265,0.074176,0.357543
0.481735,0.40345,0,0.448882,0.248447,0.19186,0.57702,0.074176,0.523982
0.114155,0,0.55972,0.496805,0.248447,0.555233,0.556949,0.074176,0.122711
0.116438,0.40345,0.564718,0.448882,0.248447,0.584302,0.238334,0.074176,0.289398
0.086758,0.370061,0.514743,0.624601,0.217391,0.334302,0.398896,0.074176,0.424941
0.107306,0.65665,0,0.432907,0.403727,0.133721,0.750125,0.074176,0.381587
0.452055,0,0.5997,0.720447,0.310559,0.223837,0.336177,0.074176,0.267971
0.116438,0.40345,0.564718,0.448882,0.248447,0.19186,0.57702,0.074176,0.297745
0.105023,0,0.684658,0.289137,0.496894,0.584302,0.592072,0.074176,0.194593
0.511416,0,0.689655,0.616613,0.341615,0,0.496739,0.074176,0.477763
0.116438,0.40345,0,0.448882,0.248447,0.578488,0.572002,0.074176,0.207799
0.365297,0.308848,0.429785,0.584665,0.15528,0.273256,0.348721,0.074176,0.391055
0.127854,0,0.974513,0.784345,0.341615,0.281977,0.298545,0.074176,0.077364
0.111872,0,0.924538,0.361022,0.496894,0.793605,0.210738,0.074176,0.138657
0.390411,0,0.449775,0.616613,0.341615,0.377907,0.421475,0.074176,0.372617
0.107306,0.328325,0.45977,0.488818,0.217391,0.44186,0.466633,0.074176,0.263984
0.093607,0.470228,0.714643,0.552716,0.248447,0.482558,0.12293,0.074176,0.341223
0.360731,0.281024,0.389805,0.392971,0.310559,0.392442,0.423984,0.074176,0.591005
0.481735,0.447969,0,0.448882,0.310559,0.337209,0.413949,0.074176,0.624268
0.415525,0.33389,0,0.36901,0.217391,0.491279,0.501756,0.074176,0.480877
0.534247,0,0,0.480831,0.093168,0.537791,0.559458,0.074176,0.529837
0.098174,0,0.669665,0.472843,0.341615,0.517442,0.546914,0.074176,0.135418
0.109589,0.659432,0,0.416933,0.372671,0.77907,0.203211,0.074176,0.437274
0.09589,0.473011,0.664668,0.560703,0.248447,0.037791,0.529353,0.074176,0.343092
0.522831,0.473011,0,0.584665,0.248447,0.02907,0.521826,0.074176,0.676218
0.121005,0,0.714643,0.56869,0.279503,0.715116,0.258404,0.074176,0.126199
0.121005,0.509182,0,0.56869,0.279503,0.22093,0.687406,0.074176,0.267348
0.075342,0,0.829585,0.464856,0.310559,0.465116,0.529353,0.074176,0.136539
0.374429,0.31163,0.434783,0.448882,0.310559,0.31686,0.378826,0.074176,0.462066
0.484018,0.40345,0.564718,0.456869,0.248447,0.197674,0.240843,0.074176,0.546904
0.481735,0.40345,0,0.041534,0.248447,0.578488,0.572002,0.074176,0.525601
0.100457,0.481358,0,0.480831,0.093168,0.537791,0.559458,0.074176,0.266725
0.09589,0.378408,0.529735,0.448882,0.217391,0.406977,0.451581,0.074176,0.296624
0.105023,0,0.909545,0.472843,0.465839,0.110465,0.727546,0.074176,0.16432
0.399543,0.325543,0.454773,0.552716,0.217391,0.421512,0.180632,0.074176,0.513766
0.447489,0,0.534733,0.337061,0.403727,0.44186,0.476668,0.074176,0.417715
0.481735,0.40345,0,0.448882,0.248447,0.584302,0.238334,0.074176,0.482372
0.121005,0.511964,0.714643,0.576677,0.279503,0.229651,0.263422,0.074176,0.332129
0.426941,0.372844,0,0.584665,0.186335,0.357558,0.416458,0.074176,0.547029
0.105023,0.486923,0,0.392971,0.062112,0.578488,0.587055,0.074176,0.306341
0.098174,0,0.894553,0.640575,0.248447,0.06686,0.689915,0.074176,0.10228
0.481735,0,0,0.448882,0.248447,0.578488,0.572002,0.074176,0.283668
0.077626,0.450751,0.629685,0.400958,0.310559,0.354651,0.426493,0.074176,0.333126
0.121005,0,0.714643,0.56869,0.279503,0.22093,0.687406,0.074176,0.092313
0.349315,0.275459,0.384808,0.536741,0.186335,0.343023,0.388861,0.074176,0.392052
0.136986,0.57596,0.85957,0.752396,0.310559,0.061047,0.110386,0.074176,0.467298
0.077626,0.545353,0.489755,0.616613,0.186335,0.133721,0.47416,0.074176,0.306964
0.141553,0.453534,0.63968,0.600639,0.248447,0.465116,0.117913,0.074176,0.310203
0.136986,0.595437,0.81959,0.640575,0.310559,0.055233,0.215755,0.074176,0.352809
0.125571,0.595437,0.75962,0.624601,0.279503,0.052326,0.275966,0.074176,0.382708
0.107306,0.42571,0.969515,0.560703,0.248447,0.389535,0.072755,0.074176,0.277189
0.075342,0.292154,0.964518,0.592652,0.186335,0.476744,0.12293,0.074176,0.243927
0.130137,0.581525,0.804598,0.632588,0.217391,0.136628,0.188159,0.074176,0.355675
0.09589,0.041736,0.974513,0.432907,0.186335,0.639535,0.28851,0.074176,0.162078
0.118721,0.48414,0.924538,0.848243,0.217391,0.127907,0.045158,0.074176,0.2742
0.148402,0.520312,0.974513,0.504792,0.217391,0.281977,0.105369,0.074176,0.268593
0.187215,0.239288,0.949525,0.728435,0.186335,0.354651,0.072755,0.074176,0.256634
0.123288,0.49527,0.934533,0.792332,0.217391,0.15407,0.050176,0.074176,0.337361
0.307991,0.255147,0.357321,0.999201,0.186335,0.150872,0.25439,0.074176,0.327644
0.48242,0,0.564718,0.452875,0.248447,0.584012,0.237582,0.074176,0.429426
0.120548,0.510295,0,0.571086,0.282609,0.716279,0.257652,0.074176,0.198829
0.100228,0.641347,0,0.644569,0.10559,0.075581,0.696939,0.074176,0.378597
0.442922,0,0.533233,0.795527,0.326087,0.052907,0.462619,0.074176,0.362402
0.071005,0.584864,0,0.590256,0.096273,0.431395,0.505018,0.074176,0.331506
0.48242,0.40345,0,0.452875,0.248447,0.192442,0.57702,0.074176,0.480877
0.113242,0,0.55922,0.5,0.245342,0.555233,0.556698,0.074176,0.122711
0.116667,0.40345,0.564718,0.452875,0.248447,0.584012,0.237582,0.074176,0.289398
0.08653,0.368948,0.516242,0.626997,0.229814,0.334302,0.3999,0.074176,0.424941
0.108447,0.65665,0,0.43131,0.391304,0.13314,0.749373,0.074176,0.381587
0.451598,0,0.598701,0.716454,0.307453,0.224419,0.335173,0.074176,0.267971
0.116667,0.40345,0.564718,0.452875,0.248447,0.192442,0.57702,0.074176,0.297745
0.105251,0,0.682659,0.289936,0.5,0.583721,0.592323,0.074176,0.194718
0.512557,0,0.689155,0.616613,0.335404,0.000291,0.497993,0.074176,0.452224
0.115753,0.402615,0,0.449681,0.248447,0.577616,0.572504,0.074176,0.207799
0.365068,0.307457,0.430285,0.587859,0.15528,0.273837,0.347717,0.074176,0.391055
0.128767,0,0.974013,0.781949,0.341615,0.281105,0.298294,0.074176,0.077364
0.111187,0,0.926037,0.358626,0.484472,0.795058,0.210738,0.074176,0.138657
0.389498,0,0.447776,0.614217,0.329193,0.378779,0.421977,0.074176,0.372742
0.107306,0.327212,0.458271,0.488019,0.220497,0.443023,0.467386,0.074176,0.263984
0.093607,0.471341,0.713143,0.550319,0.26087,0.483721,0.124185,0.074176,0.341348
0.360502,0.279911,0.391804,0.389776,0.322981,0.39157,0.423733,0.074176,0.591005
0.481507,0.446578,0,0.445687,0.298137,0.336047,0.415203,0.074176,0.624393
0.415525,0.333055,0,0.371406,0.223602,0.492442,0.502258,0.074176,0.480877
0.535388,0,0,0.480032,0.10559,0.537209,0.558956,0.074176,0.529961
0.097717,0,0.667666,0.471246,0.34472,0.518895,0.54566,0.074176,0.135418
0.109589,0.658876,0,0.415335,0.369565,0.779942,0.202709,0.074176,0.437274
0.095205,0.473567,0.662669,0.557508,0.263975,0.038081,0.530105,0.074176,0.343092
0.521689,0.471898,0,0.583866,0.251553,0.02907,0.522579,0.074176,0.676342
0.120548,0,0.713643,0.571086,0.282609,0.716279,0.257652,0.074176,0.126199
0.120548,0.510295,0,0.571086,0.282609,0.221512,0.686653,0.074176,0.267348
0.074658,0,0.828086,0.466454,0.310559,0.465116,0.529102,0.074176,0.136539
0.374886,0.312465,0.437281,0.448083,0.322981,0.315988,0.377572,0.074176,0.462066
0.484018,0.404285,0.565717,0.45607,0.248447,0.197965,0.241345,0.074176,0.546904
0.48105,0.402615,0,0.04393,0.248447,0.577616,0.572504,0.074176,0.525601
0.099772,0.480245,0,0.480032,0.10559,0.537209,0.558956,0.074176,0.266725
0.095434,0.379243,0.530735,0.449681,0.232919,0.40843,0.452333,0.074176,0.296748
0.105251,0,0.910045,0.476038,0.465839,0.110174,0.728299,0.074176,0.164445
0.399543,0.324986,0.454773,0.549521,0.217391,0.422965,0.179629,0.074176,0.513891
0.447717,0,0.537231,0.333866,0.397516,0.442442,0.476668,0.074176,0.41784
0.48242,0.40345,0,0.452875,0.248447,0.584012,0.237582,0.074176,0.482372
0.121461,0.511686,0.715642,0.57508,0.285714,0.228488,0.262168,0.074176,0.332129
0.426941,0.372009,0,0.583866,0.170807,0.357849,0.416708,0.074176,0.547153
0.104566,0.487201,0,0.394569,0.068323,0.578488,0.588309,0.074176,0.306341
0.099087,0,0.894053,0.638179,0.242236,0.06686,0.689162,0.074176,0.10228
0.48105,0,0,0.449681,0.248447,0.577616,0.572504,0.074176,0.283668
0.078539,0.449638,0.628686,0.397764,0.322981,0.353488,0.427496,0.074176,0.333126
0.120548,0,0.713643,0.571086,0.282609,0.221512,0.686653,0.074176,0.092313
0.35,0.274903,0.384808,0.533546,0.201863,0.343023,0.389614,0.074176,0.392052
0.389954,0.292432,0.408796,0.702077,0.279503,0.299419,0.215003,0.074176,0.434035
0.136986,0.528937,0.74013,0.455272,0.583851,0.107849,0.369794,0.074176,0.391554
0.117808,0.401224,0.561219,0.785144,0.313665,0.355233,0.160311,0.074176,0.176529
0.101598,0.318865,0.446277,0.639776,0.273292,0.171512,0.590818,0.074176,0.220007
0.113699,0.495548,0.693153,0.365016,0.568323,0.415698,0.252383,0.074176,0.42382
0.474658,0.397329,0.555722,0.367412,0.686335,0.328198,0.143502,0.074176,0.447116
0.094977,0,0.874063,0.292332,0.555901,0.411919,0.62845,0.074176,0.163075
0.460274,0.38926,0,0.732428,0.192547,0.274709,0.322378,0.074176,0.387318
0.621689,0,0,0.546326,0.208075,0.61686,0.342198,0.074176,0.457581
0.129224,0.414302,0.57971,0.425719,0.465839,0.442733,0.315354,0.074176,0.315809
0.115525,0.664162,0,0.624601,0.195652,0.583721,0.225539,0.074176,0.305594
0.474886,0.397329,0,0.368211,0.310559,0.32936,0.526844,0.074176,0.535318
0.463014,0,0.497751,0.592652,0.304348,0.460465,0.278976,0.074176,0.346207
0.111644,0,0.91904,0.357827,0.360248,0.552907,0.447065,0.074176,0.164943
0.091096,0.46355,0.648176,0.412939,0.338509,0.237209,0.47993,0.074176,0.526722
0.447032,0.381747,0.534233,0.634984,0.186335,0.225,0.153788,0.074176,0.637723
0.500685,0.456873,0,0.548722,0.142857,0.200581,0.451581,0.074176,0.683817
0.60274,0.520312,0,0.555112,0.204969,0.067733,0.40868,0.074176,0.792077
0.405936,0.358653,0.501749,0.404153,0.295031,0.070058,0.529102,0.074176,0.629127
0.342694,0.270173,0.377811,0.57508,0.257764,0.100291,0.570497,0.074176,0.387069
0.142922,0,0.751624,0.477636,0.363354,0.646221,0.338435,0.074176,0.19559
0.122374,0.677518,0,0.467252,0.332298,0.642442,0.260161,0.074176,0.436402
0.132877,0.523094,0.731634,0.65016,0.350932,0.080523,0.290266,0.074176,0.410863
0.447717,0,0.534733,0.515974,0.189441,0.226744,0.554942,0.074176,0.50218
0.492922,0,0.632184,0.702077,0.177019,0.172965,0.357752,0.074176,0.470039
0.423059,0.335281,0.469265,0.525559,0.285714,0.300581,0.255645,0.074176,0.516631
0.510502,0.462994,0,0.416933,0.276398,0.234302,0.491721,0.074176,0.733898
0.57968,0,0.707646,0.571086,0.341615,0.001163,0.462619,0.074176,0.48013
